address,usd_value_donated
0x6d261e7c286a1071b1b10297b5fe6d53bbfac01d,21.000000
0x6fc22501f48b639668d78114c1703444d765fb1d,21.000000
0x719889fa24dd3def9678a15d4970f869c86ae1b4,21.000000
0x54adfe287651496746f6e46c89d354f58db83324,21.000000
0xa7a98ef450f9b3938fbede5237c149c4cae5611d,21.000000
0x034fa1de8328d19235b14994865fc449b166521d,21.000000
0x689b5dac7215b700857b668913e9f618ada169dc,21.000000
0xd6d24dd3a8d96425884102250250db254822e011,21.000000
0x4d19218b214191c13a89f536239f3f5b299ffe12,21.000000
0x3afde20f4fee8b1b5de5673b4ea4415b4999420f,21.000000
0x4239b934642b0d823a4da99a5ac38ad3e26b8d22,21.000000
0x2e89115e2e5e4d5024cf7a28558b771a054ee200,21.000000
0xaccf92d17e399498635f751384735b1e280fd612,21.000000
0x883e069d9c1c6f9b800d8f2aa7fb9bf683dacc28,21.000000
0xd478b48b30326fc76807b024f65bd6fcc47b52e4,21.000000
0xd70c9062214b752598b71c66a1c873af3a973d2b,21.000000
0xc59ec9fe38652f60dc8b59698f2fbc4535a116b4,21.000000
0x6de9ebbdf7119bd011b699e17577ed82b7c03b42,21.000000
0xc6d7208dadee4f431bd0f3f11e7d4c91ff51bfb2,21.000000
0xb551a87e02edbf82a81b60920a39e5fbd1eaf8b4,21.000000
0x00209a0c0295a6dce892a4fd51a4ef15f88bc687,21.000000
0xa4efc5c3741ba771dba9cee0b123977950b1b594,21.000000
0x540b21ced5553021357d4a7a7da5f73845e43c8d,21.000000
0xb4fd5614fcbda0166767833e70ef350db628945a,21.000000
0x7a11470517d2727d7367bb1c600120a2db0e63c4,21.000000
0x7ec6abbc50c464730c2be65c6823b670884520d2,21.000000
0x431ed3b803e9312d1803bb38bbedf1dfa620368b,21.000000
0xbe01c5d5d6851b9b9c1fbf31d3efd7f510f55d46,21.000000
0x19d0a32b08d049f01439b863566ec54b48d5f88b,21.000000
0x7794e85916b51e83713b1dee8d509681f2055e01,21.000000
0x2164b937f8fa02be2cd2a55b477a287d7c6fa98b,21.000000
0xcb2a8ffdd908951a96637bb9b6c0849aa4d7e43f,21.000000
0x9e60f3240708971646a28feda686ab0968a99157,21.000000
0x9cd3004f77a7ad89ddf072ceaeff038636d3e312,21.000000
0xbedbe5ad42d17ce2a471c21fe78f662f62580661,21.000000
0x596ee14ae54559414073311f70acec68d55a94ee,21.000000
0x46d1e55c818e7bcdead9c2554a9842b94382de4e,21.000000
0xcd1463f750676bb7c3e54b3c9d1018ccdb563e5e,21.000000
0xb3868eb61f6a701b809f5f2aaa36cdde242822ec,21.000000
0x535c91df71978b213014a124357213d10a6b119e,21.000000
0x0e2b29408e475567eef4d0e729915f2a38521844,21.000000
0xa3f0cff2955219c1ac22687877573754ce6b88ff,20.972335
0x53a07d3c1fdc58c0cfd2c96817d9537a9e113dd4,20.880000
0xc6654898d96e97199a8d14e534fe92dd6b2674bd,20.805924
0x21f1f3e89e281cbc36c7d5aa88c435f59fbfe9b8,20.793724
0x82b97fe157c390fd334c1aaebc767113cafa2154,20.724396
0x5d75c60dcdb57be16928f9bb2591d1869837a601,20.600000
0xf2eeb431a3d03c83c03b362a57d6e26d0bc56363,20.567650
0x67d3427c1717c20b4c1224eaa25b526a7d0c910e,20.514746
0xb97dbdeeb07930a44f65db1cd4d887918cc69a42,20.514746
0xe7a21a436ced2c70eb7ef64436c7eb42cc8a3158,20.514746
0x9f2a2fff324e8db7627f132f067e98e1c1d6c4b0,20.514746
0x151cb1a5d7a8c491d9586bcc019b1e654d9583e3,20.480185
0xb2ad277128f974951b203d36d2256893ef802e94,20.448272
0xdf627f524a24212acb573e8b1ae5f47e6ab83f69,20.448271
0xeb826e62726567c13364805cdc8df50741bdb2ae,20.376119
0xb6b45bd3271a6037ae0148f9ae39335b9f34fabd,20.375158
0xd029bf41ac5d41f14ef82c9bed390c3cea3ca110,20.329862
0x1faa3abde57d549c904c8b9b4ed86c9a3d54eb2a,20.202115
0xa922a44d11545e38f30d0eb4e03d56008d660816,20.182749
0xef8a3991bc37517f6426b996df42e25fa4eeeecb,20.182749
0xe43ecb7c6967a916188127f3759503d573b94c84,20.147943
0xe8a5c63323a6ed1f09bf8b7553238640c18c9d07,20.100000
0x7f5fcbccc280fe92943c1c0b1112dbad89ad8f3b,20.088219
0x8d03635c0adf3501ccfc69e5cefd8ecf88cadd3c,20.078613
0x73ce4b49c6abf940e53663b4542eb9f19d0092b7,20.078613
0x19142e3df9e34966c876024dfb9d805f4ea4a131,20.078613
0x9bcb2c81867665c5230e27025f88c78961c375c7,20.078613
0x9451f085dec45111112ff9776db30effc4c83fcd,20.078613
0x138d2eaa9014e8f675b3a4b17e3cea3c0ebf17e0,20.078613
0x7bad2138b818079db0bc7df5185b6bae9589370d,20.078613
0x9b374df0806884ae8cade82422c5e244ca1cee4a,20.078613
0x943f7a87b56d42a26aeafd519a4f710efd76ce02,20.078613
0x9b260be244ef0ef8d3b011257df07ab2b8d57ede,20.078613
0xfce9bdac7adf46f55dba46cf703de05cb5efd83b,20.078613
0xd66ff6bb85aff6728a1a3c342e261de3b27278d4,20.078613
0x1950a4b964fc3674428a100e302bcea3331af57e,20.078613
0x93fa9f9feef1825f6bbc2899e318ab42df21d5a6,20.078613
0x78b9ff33cfbe1b6b6914e38ada0593cc04d0fe39,20.078613
0x3b23215f6361fe830e2094038a81b803353a500f,20.078613
0x5bb7e621276fbcc9899c67dc326e4cd39fd9aade,20.078613
0x62c72ad5cbebec3d34532e900bee34119874bda4,20.078613
0x253e94f24084612005bea067f3bb4d8a1d89953b,20.078613
0x5a048763b24442daec00f59a6b6b81658ee69a89,20.078613
0xbdc4b0525d600449fe5efcd08282a837e8fec813,20.078613
0xb577481b50419e3c73a7eb148b327fa2ecd97802,20.078613
0x7fefa99d93cf588f76ac546d2a42ad7ae7f561ef,20.078613
0x42c24af229efe1ccdf9f08ed7277a4b815a9c7c0,20.078613
0x8f4b9d5718a8897e33d01f15a33cd740dae82e58,20.078613
0x2bf3bc32e584b7d37108c21a2076be0f52cc83fc,20.078613
0x0ce15b159dde11810d63e6e9817535396f173bfc,20.078613
0x7321407bf035c34f106946ea5db80790927a40aa,20.078613
0x00000003243ffabd3a3895cf83192aee1b2cde31,20.078613
0x38c454e5b95906ede5ac597cf6a63e37c89a7150,20.078613
0xb3166cda4d65b5e857ba8f9ac4e17a01d4a9eed4,20.078613
0xfb53cc84f5187c2f386e9895476b3decf33d4982,20.078613
0x8736edff3e5e722f4d2e77ed5376d34a867df88c,20.078613
0x69ba7215747bf88d027e5a4d82a1dcc77c4480f3,20.078613
0xa5fd802c2c1f0aff3d43c7f1f4696cb9415b9079,20.078613
0x453268ec77dc1c4e8fdb0437bb6d121d7cf99ec0,20.078613
0xead3bb55a50af1a94a125b87d964060046a394e7,20.078613
0xb1d767f75c9de44745a27e3767655c7d1a327c58,20.078613
0x6eccff15f24741c54bf3b909b2d878185e991ef7,20.078613
0xfc8e6435fdf3b454dac09edb80d70c7e5f931aa6,20.078613
0x061716a85aba5e37626e4a2c33596d59823d30b8,20.078613
0xe92a0a5c8fef3be8722c0eb0d29a53ee505b95dd,20.078613
0x36e99517b740d486a2aa04f59089e50607e49992,20.078613
0x21d6a66705c61241ca3d97ad8a0593c32d7d1670,20.078613
0x14e40047ee768d5f92ab700e436c9742aa66e662,20.078613
0x9639ff43ec4ef4f3c61954401b348f359baa792f,20.078613
0x0bae6fc4e75eb293f66baafe534e0da5e97c23d3,20.078613
0xc370d7c682634e540d8b8220729d63f5c398c0bc,20.078613
0x2e4db4c5d24a9d61858a3c7ad03af5592b0400f8,20.078613
0x20ef1cc7dd349be4eae5e31b5d4c5b1eef358474,20.078613
0x923e640dc2fe1a768d26be415962e931b03a0f5d,20.078613
0xf08564a6fc6d9dca505f154bfbdd4d972c983432,20.078613
0x2e79be852064317796e601afbd396d9c20068c88,20.078613
0x34f2ac0dd90b768b382e981e50312333a7a1a69d,20.078613
0x6ae8c2812447c23c8b721011d40fe1448e1e64b9,20.078613
0xca4ddb84eceb805e39d7a1d0912e37765f0dc2e0,20.078613
0xab4a3903ef90ee75260ea2418ed7f121e01cb01a,20.078613
0x2f4cd01b5e54088de41b81c1fdb0f67252e42246,20.078613
0xf120e8026d329752fde37e7bdc3fc7dee7a9014f,20.078613
0xab0619d952bf9ac0952c70ada9e62a227c698264,20.078613
0x1ba627d113b6b0f71f5e3a43bf2dc3948e4ccd05,20.078613
0x1d608491ca3042fb1f7c3144fa25d59e4a0e7e1a,20.078613
0xfc06ddaa7610c1a0daacf88e19f827951e4b74e4,20.078613
0x812cb0c8a6a1ef6800fc3d59b7619ed1802928bd,20.078613
0xd46f454477539fd0e8fe4cbb4aa321c6bb86c6b9,20.078613
0xc927dc494321b507b2eba70de4ba64b9a4584515,20.078613
0xe9cb9f9c1749b8c7e80350f58f3fc8efaca9816a,20.078613
0xc5a61d56ca395fcb87f148532369595e31286d0e,20.078613
0x3d52952a3bbfc45fb05a9e23b51dbe2b8b639f07,20.078612
0x29e59b007cdf0914bdc5c5dd8b278d1e071b9426,20.067335
0x939fe416d8a752561e27abd0a13c1e0ff3f062be,20.062455
0xe001863b2578cd5dac0c3825e6c6ce8b12933159,20.062455
0x1e663abb7fda53ee16f2264354ca43618e4d0dba,20.049345
0x787c0b950b00ba679ce42e68080d9c723076624b,20.049345
0x87e2fec43bc4e25d54c2329f293cba87cd9000f1,20.049345
0xc432cba20edb8996c09a684062fd4171887097fb,20.000002
0x8d6f800c4b11d7c54e1fdbe8e0fde70f5935e4ee,20.000000
0xccd8550fddedec66075f689464fde8a38ebe257f,20.000000
0xe67d3b0bdfd1d853fbce6c0898b464e332a67b18,20.000000
0x00a4ac8f3b72076c4f77e46f9a905b96a8204974,20.000000
0xbf7c9a8ced61d1067c4ec6afdfc3567ef518176b,20.000000
0xbef4c93494c22606a6cac4a162bce85e978e0cf3,20.000000
0xef0f17c5171622024aae8b62cc8dd9a03fb80821,20.000000
0x46d44471a055f0aa11ff23cb9b120c5612c3902d,20.000000
0xcd94f55951bcbefdf12bff515a8dd137341247ca,20.000000
0xf00317ba47e96d098bc979ed95e38a2fb5cb8c3a,20.000000
0xf17279370a24556bf997f3a2d45db387c1d53e4c,20.000000
0xa2dc61ccf1c0b8dd305b82da1f43fe8289118fa7,20.000000
0xaf0b17243dd264f7aa0469d01662e35b0d62853f,20.000000
0xaf07b5a9ad887a7d9019fb1803b109e611ac555e,20.000000
0x8073c62366973b9960f4561f6a72c5826b75e828,20.000000
0x9a58b7e86a0075ba21b70a48b00cbe48a8bb8be5,20.000000
0x83f3abec2a772009e286e8ccbedf850f08a926d9,20.000000
0x95861c41e7767dc737bca90b175ad51e5f7b9ada,20.000000
0x7a9e49dacfb35977762b9259df1dc8880471f898,20.000000
0xc22d10c8b659e32d86627711faf7d83bab95b01d,20.000000
0xc26bf6c812d484d8eaca9b4f9bd315d7be1b66e6,20.000000
0xebd328112c79691e413ba1afcc0098ef6faf1eda,20.000000
0xf44afc84b2b1d5391dc6f72ebc431dd280ce8798,20.000000
0xfc7edc797b5890aed64c6646b55e2ed97210ec01,20.000000
0x43c21cc46637ae611d2b3beead90a73ae56362b3,20.000000
0x477e0d5c6323fe7106e9fa39a5089baecf5b0a93,20.000000
0x43a76b029edcde8e7fc64a8bb0e240b0e642aaeb,20.000000
0x5de27b433da1ee490c09c560b4455f2f2b45b746,20.000000
0xcb3feb6311b42baf84ade30889141200b6373ea8,20.000000
0xf44c5214c1b248ded2cdbab28f13741f4ba2db69,20.000000
0x3dd81863779991d88d7f186d41b8bea1a569553d,20.000000
0x795a4ed1a7e726280830d7130a43a830bc8225d4,20.000000
0x36449f8747722cb1acb4be943f659df1b5d9f400,20.000000
0x619d70d46b64239bf5060bc12011f4b47d2ac825,20.000000
0xf2bd45dedad99d12f0f807bcab2b9b96e7b5ab56,20.000000
0xa76f3ec9b4e501926badf8268c1691b0d36dc51a,20.000000
0x2129708a58fccc875b50df4a244048b76b7c78ee,20.000000
0xdd061bef2678fffe5bb498703d242c7f78f8bd5b,20.000000
0x8bb4ff34b623f7fc0a1cf4335662ab6e7433fbe6,20.000000
0x07005c9b5f948918111322126b1db739d43b1d7c,20.000000
0x84b449d3de9f6617c40081cf566add632d5ab155,20.000000
0xdd3d75e472b7f88d6218052a021cac449cde1bab,20.000000
0x427d3c80868ce4bfda0cedeb5e02ba9783a980f1,20.000000
0x31fb00014f84603ac3ce159bd950af508f54aeb2,20.000000
0x824dc957a0849cce6bbe29784bffb0c23d08a081,20.000000
0x51d9e4137b08a0c740e3c5f1ef87dfe0fde546ba,20.000000
0x89c8121115955831056958861c6800f0298b820a,20.000000
0x48ee94b835f5731dfb0261711f6df18a4d75f92f,20.000000
0x3524205b2286dd6f017fab353d0ec1fddbf0185a,20.000000
0xac728541a0da7d1cd5bfe5e18c7b11b0f8aa545d,20.000000
0xde1d5bd2c0520fbaa844be002a646c657a39f66a,20.000000
0x763bf471f03e5348ffa3a40848963c21efeda4bd,20.000000
0x9219fcc96909ee03460b0a3587305893fa73ed4b,20.000000
0x06f44d6b906b2e7d19bcf54cca4b827e8f3c3ced,20.000000
0xa2917120c698fb5f2a03e3fd3524bda85a3eaef6,20.000000
0xcad23f11826ce1c42036714f079eeb528f05dec6,20.000000
0xdec59ea46a341296be48f8b9b7a387ddc08e7e7d,20.000000
0xfcdb212e7e7588d2dd2cc44c30f6c79fb507db4b,20.000000
0xfe37a3e6c143d7c18f91ba3c3ca3c900b2eb5a81,20.000000
0x655735ed985ca09b48a4884e8aa02a2a62e59e89,20.000000
0x85b32b67fd9a3e56a12ea269de0030088e9124c6,20.000000
0x74a8f4c66368ea6870a285566c1d2d17c8ca6b97,20.000000
0x4eb4a510e2ad25556488b4e08bfbd56804f2e0c5,20.000000
0x7b83a069f6c70cda20f50cafe389a0aecd8ed630,20.000000
0xecf036262234e8f7d16b4fa81c31ef1e881506a4,20.000000
0x726914111af99b7af79491292d86ce27ef06f63d,20.000000
0x9417dfe5aec1e6e7b856c4222ebedc46edb35b7f,20.000000
0x6139b7c8c6c45ab685bee7c3764f7d3e7391069f,20.000000
0x0f8fb7808d15838ef0c7b769324411455f187bef,20.000000
0xd0dc07b98769f23a7bdbef15a35faa256cb65dcf,20.000000
0x5ec10de94ccb7044cf66aebd5a1edc4297ed7198,20.000000
0x0d17e656c9efdc5ad872df14007c63fb061112a5,20.000000
0x30bf85e1d0bc7fdedcbeeff39225d8037cb0cb7c,20.000000
0x684784760ddcf00303c50d24dbf376575460e38d,20.000000
0xbbe56c128d4eb29fc9a684a6e963803816eacfc0,20.000000
0x1c481c5c8e78afccb94442b91361e18d3de74a89,20.000000
0xe6bc40a1b7751722089bdd7c8b5bd544d6f43fe1,20.000000
0x40be46542291cebe15607d1170ea324f1c2c5d7a,20.000000
0x5f5dd0d795e5dda2d796da92261085cc7c565d11,20.000000
0xc6b2cfc8cf242be856de634921e12fd52f05b3e1,20.000000
0x563de8e2333e11d21d3af78a4f59bf40aeab0896,20.000000
0x6b0ab0561b8e8631b12ae5faa72a88183a304b89,20.000000
0xa24619c60368e5a0153cccc381a138104c1f8d32,20.000000
0x2929a9a8a7b38e57bf93eb06f7f1b5242b0a8587,20.000000
0x3234d4e615f011526c36c8c2b2f5b89f5fbaee2a,20.000000
0xf29a03787c594965d51810f7a75203581503d959,20.000000
0xe188e4f2ce31b507d7fae2397ad66c5fe4504ff7,20.000000
0xc52c1476c2d54b4a8532bc65a27f20b9df40428d,20.000000
0x5fa591aa667e21a929ff87413b7f92a33e05b8e7,20.000000
0xd297af7c3c83333f7ffaee8b1b128f455e875a8a,20.000000
0xe651759f9308ffa7ad2c7a466bfdfe1a0f833c6a,20.000000
0xb8e6b5cba78642af9b89ca777da3f15d7bfdffe2,20.000000
0xd9b58f31b008c3995116cc08f50eabcc64d55aa0,20.000000
0x5b2bbc762346bdc57c2cd25b74f0bc698b5ffa45,20.000000
0x2d2e31965cc5d89dfa0684079b4730800c36e993,20.000000
0x8fdc9179761f0f1dbfa90cf3391d7204c548c799,20.000000
0xcc35cd400494097adb9aba66d9ae43a2aa3e04cc,20.000000
0x1c0d79a291514549cfea14f400b35842ef266f9f,20.000000
0x63db8991830dc41fc6979b7b09d73e6d03a712e7,20.000000
0xb29ca77acedf1a508da499b282e809842fb76e6b,20.000000
0x8560279299809e8d3451e345075ff5246f8f2857,20.000000
0xcc012af9d98b80369164476fe6d76738b18ee038,20.000000
0xd2d117e6dbbfdd74d6b865ff859a4611bd29f3ed,20.000000
0xea96eddf997b45e22dd7cdb0ee45744f53e33693,20.000000
0x2cfb6f1a3f532904569e63a4aa1a30cd9c0dd264,20.000000
0x6412acf3fe16f2670f3dd5e0b9a0aa1a55a25bc5,20.000000
0x22876a59cf40a699b1240f65ef3c0e71748b7cac,20.000000
0xfdc000f0ccd37d968365f9dbc2082fd4e361adb3,19.857799
0xd4867061a4fefb0b7cc82aeb5d78e931e69515bc,19.857799
0x055922f35ed9aa4a3241ad61b63065d2d0dc1879,19.857799
0xa04674405bc21962aa476ae959c53f2b2be02a21,19.857799
0x5b71746b96e9d2986f8a4305b20e1ca6f9247d69,19.857799
0x3d0824b3e01c896126c27da6e82a98a082c0847b,19.857799
0x8d5ea71a20ae39d49d73a563a26272f0e983305f,19.857799
0x4224d009b88b184cccf05235af4e9df71857528b,19.857799
0xb88bfa5d040af379557400f6063b5c8d099d5da2,19.857799
0x3a0fbb2f36271ff92ed8a16ca0343a0f320cfcd5,19.857799
0x12030487b32854fdc6fdd33f852baac6eb1d2612,19.832127
0x8065e184f91b59d04103fbb0b7e660e5fb774123,19.832127
0x48f63ccd9238408a87056fd537ca33e8842936f5,19.832127
0x58df114db8c3246b13d311dde05a7903be7913f1,19.832127
0xb31e6a0bf8d0ad664f58a7374ac0539ec51c3d23,19.832127
0x2946265bb2c04df99b4e1d2bda450b3e84c538c6,19.832127
0x771388495f34d21c5574fefc04cd1d5811e00ada,19.832127
0x59a9a5561d6b863762cf29d45d899c57b1ae5a6c,19.832127
0xda698e3efb03ef51c4305d7a2b1e182c554059bb,19.832127
0xaeec26af6fd6e4509e3262658f80f5b8f22e82f4,19.832127
0x67dfc5aa9a059e60945f327eb459738916d36843,19.832127
0xc8cf8f43bd13b2f5ec6e5c4c5f567b0d9051996f,19.781449
0x145cc810d6c7e312a7b59e07f017311a7663905f,19.752412
0xdbe8dfc59578bdd32dc70bf7e221141e339d373d,19.752412
0xb34316d2fd3372f8b75ed9116c066dfc17eaa7a8,19.644209
0xc7262b3fbe562533de0c1845747594ed84c15eb0,19.644209
0x00780a4388e5547926735f3465f3b5d3e08a90c6,19.500000
0x2bf5631c140fcb9ce979c755997300cdf1c004dd,19.500000
0xad561f6571417add227b212554f7688481b6985a,19.435484
0x3a8c0181845c2c183ffe1bd92a0c676d1b523596,19.433737
0x1a7792ee299727a0ae1c56dab002693da40fe7b8,19.433737
0x251ddf0899f719f711ad622d33aa30b7eb33dd19,19.433737
0xae8842b6dda98620eee76528e65cb8ed71619b4b,19.433737
0x0fd178a59c28fb91aa208574d430bffd158cedb1,19.433737
0xcaa2a811f4019098d3111dd8485d7f5caa90f147,19.433737
0x640619af8b2820e0b1f7eac15d0b769a78225715,19.433737
0x10455d2469b5235f95c2512026307bd77b1511d2,19.433737
0x9ccd386c374db0e24c2d2e099e05da246cc53a1a,19.360364
0x0a0a4f30ea4beb4cb3f32e71068000a6b8f9f0e5,19.360364
0x1ed12a433553b99240426f9756742f57589e4c2f,19.360364
0xda0b54f6d05aee81961d19bfe428f512607132c5,19.317716
0x494bdc66689ba6c6dfac803ae82651336fc401c4,19.292766
0x0954480817f9e2d1d7f54f447451132ea7570491,19.290822
0xd69986afd741a322441ca6265ae55469ec082aa0,19.290822
0xb6c2bbebc94a910e0fd37267dab56fb2130dbb97,19.290822
0x39989bf2424299d7cbb9ed5894c1655a3a3df74b,19.290822
0x5550d9f1d786f5e0f32470d8f333181930e4b55c,19.290822
0xcb87186061c7afbdc45141f43f24c736f861641e,19.290822
0x777f2b01f3c6c4f641ac399211ef1541650c2f07,19.290822
0x17bf77763c67e86724399431ee3e7920b31b0595,19.290822
0xae382092e727eef8c31cd695d8a965564e09416c,19.290822
0xb4418cff601ae4d592921c36673c94421052f349,19.290822
0x24eadb644fb3cbd87906371cdc055216176ef895,19.290822
0x8f6b752bf017cc54c1b07892bf11c3a8233100c1,19.290822
0x235fa7cffd0e8798965580874c6eb540b3c63e50,19.290822
0xf18f071781689b1f5e5be800cf6b1aba7d46bc32,19.290822
0x4c13e389afd21ba4bcb99c8c634bdebf5753fa31,19.290822
0x0ae2b017fea73623942698084c6a5339ed204281,19.290822
0x954e128f3e3d85ba3adafb9d53e7c060833e2bb0,19.290822
0x4846178d3dca2e9f74429d51b964ab2fc94f592a,19.290822
0x0b669f9d4ed627bda3817c40bf7cc9e85c8afd53,19.290822
0x8e25eecf3ebdea654861c59805c074657bd0a368,19.290822
0x34b1987af70a43a0647860bdda720ba3664740e8,19.290822
0x5a7e384b276ccf6b58f4924eccfd1fba45d81f86,19.290822
0x15a6a831275034375ca6ead4e9af025a59f6df7c,19.290822
0x7d6d82cd98f456a58f8c84dc4f6d3775ec815895,19.290822
0x5a930b098ed8d58dd4590577af85a8e864a8f6fe,19.290822
0xe0850282fa00b3f07d5f5d5837aa9bffc2a69f4c,19.290822
0xa792ea348ea25b73a46e46d629d38d03f5cb93ab,19.290822
0xf9fe3bffc3f00143c1ec6c9f04107e3c601ec0ba,19.290822
0x0cc328cf6cc170b864545e79d126ce8a860ab3f9,19.290822
0xe6b5a31d8bb53d2c769864ac137fe25f4989f1fd,19.290822
0x5bb96c35a68cba037d0f261c67477416db137f03,19.290822
0x819e5b05b2e06602cf8bc341a72c8b2281317b92,19.290822
0x1b3efcd48aa4c56a78b082d64e4c1992b56c8146,19.290822
0x4207a1608e88c097d33959badbf0a4c60c01ee38,19.290822
0x3b19a2d40ff8c82ed92279643e3284cd351418d2,19.290822
0x1996ad1b5602e025966d44af0b239915aae17a90,19.290822
0x66c95779757b0cf45d9465e7e025cd63e0c87569,19.290822
0xf4bd59cc6b8e1f358de690100814ec968dc31667,19.290822
0xa99763753f5d171857f557fce4d0656e7f6f29f8,19.290822
0x1f1b5dcabd94e86625b483afcb5bdde5440a8cb8,19.290822
0xa60d2d30547ec54c0bf211b190088bde4af7bf6e,19.290822
0x6b10daf096c1268d4b21f344d8316be32c0c6a39,19.290822
0xd03ff5274e6ff0b43cee31cafe1c40324fe5d33c,19.290822
0x78189aa4f41926dc29f9fc155abd48705dc7d734,19.290822
0x6319c22b7e262819a2b65230a2d1deb437446cd7,19.125476
0x13e52c74765483ba6d1c18c6709d0bbda90f29bb,19.000000
0x870e3d869d89011eb6e7d1317338e12d6dde9aac,19.000000
0x2b7c6e9612c3935c039d13222f852103305d6657,19.000000
0xd7d195285991c276e427749bf7fd40817f739418,19.000000
0x23f0675565b0d6f7d831224fc58e7b0b4dde91ed,19.000000
0xdc8f87d753b969feebf786b02bbd20918c9ab833,19.000000
0x959b3742d3d634c8bca16816e5e191ab8c1546e2,19.000000
0x21c9b248ecf4dadad45e9880484aca8bf0dae3c8,18.914476
0xba74a8f28d08d9a1e92c0eb4424e3c7ed3f17e78,18.914476
0xc2d928b9aa97cea642ed0e591c86ae2671f86750,18.914476
0xdd868db1a9d5453a5dd8ab7d58b8aafb4fc07de5,18.914476
0xe8d81a5cedde5e406a0790a11275202bc9804339,18.914476
0xd9a0fbc984fb073fd89bc69969830708b92a045d,18.914476
0x74aadae2c7aa9321314a0a6f53a70eda5ebe103a,18.914476
0x08b7dec58fecf37dab681e749b1ac720025d3ac2,18.914476
0x45b1827e9aa31f9de17bdad0fe0eecefff086207,18.914476
0x587b938a8b21ea570325e91bdd01b161783a75e8,18.914476
0x5df1ff52d856cbe82e2d5eeec7d9d0fa03572674,18.914476
0x903c50c6c4c25bc4c20befb1b4bff33a911452fc,18.914476
0xe9aa81dffe9870c099215b6e21b3fd1657e43f2d,18.914476
0x7bf3c66342080a0e1fff5f6a8d47a3df5aa0d0f7,18.914476
0x64af258f8522bb9dd2c2b648b9cbbcdbe986b0bf,18.914476
0xcb9f176f3c90837a727e4678e29515cb2d557f18,18.914476
0xc8592d858926ce649cca65ae99339cde84737504,18.914476
0x3291f89461a4c1981a57940f2fcbb6ff4362888d,18.914476
0xc6b36efcc27cde7e0b144c5e90cbafbc086bd630,18.914476
0xe682734b532b759b378d18dc97cf872143c50037,18.914476
0x53fa36f336d8909274e339b539d178ed11ae52e0,18.914476
0x880098a4e325648df8d7180ae9f30492cc9ff7d8,18.914476
0x72bddbfdd873dc896db057a09586a2f3e19f4169,18.914476
0x0aba90eca8f2e7ad69c565357c0b5f67be862b7f,18.914476
0xb8b703a93cbc75e7bcf055db1acaaa2ecb58d23a,18.914476
0xa25416be9d53af192b705fe89600a28be65082a3,18.914476
0xd5817f09469d9f9d9ffc54592959238576ca9bb4,18.914476
0xd677c1f753f97cb8f98a86accbcc948d7c0d0e1e,18.914476
0x9fc9ba827f682c19bbc9c7657a424dfe2c98ee52,18.914476
0x561b4386761d05a71e5f1f64b476d40eeaedc30d,18.914476
0x31b5416662ceabda7f083b902c6fe09e6592e8f4,18.914476
0xbc40846a5f29b324b5fbec903bdc9fe7be4852a0,18.914476
0x6c8ade549c4295352b98bc5ba63b179568e33f0f,18.914476
0xa38d3ef13046c3c3124f1eb1b0b96f04f2d2f8f9,18.914476
0x67759ab4d897093deb1c036e74824df0f75fdfe4,18.914476
0xbdbfdf3e82fc9d2be1352e252ab1ce2287fc2122,18.914476
0xcf99418b37ffa0fc42d9c182b987947c9fcc50c8,18.914476
0x68f5e1640ad3858a6635928a75202c225ba51ee7,18.914476
0x9cb28a138c116e2244b1cc7e82b62876480cf1ce,18.914476
0x19da7f5dc8a5fc3138cb7c496b77d5e1417b78cb,18.914476
0x43dcfa6aa822a5c69e64e85721e0e230199858ed,18.914476
0x63693a8544523d23ae490d88e88baa404c867574,18.914476
0x9a25025f722305b4336ccd7e67995e691a12426e,18.914476
0x1a4e5a4f2b185ec6c8054c3eff6824250a0ccfec,18.905006
0xeb645de5a20a0265ab9fcbad0a2b167b85f55e25,18.847025
0x1858d107931fb50e7778ffd182e6ab7e0143690a,18.832238
0x55247b3505cdecaa01f516fdf27741f2820ee387,18.388000
0xc168faae5397247d32b2ddd7accdc7b314d40d79,18.384871
0x419d4df42c7f615be96d45aadb62058055eb8efa,18.312100
0x55c13b8a1ca1ecae783b3f854f1d14edff29cb79,18.140017
0x3117d93d07770930f091efd7afb378780cf4322d,18.140017
0xdee1eccc2e46e636e89f4996ac278815c2bc9295,18.140017
0x245994017eb80e4e4878ffd2cd2ed23aed2d0120,18.140017
0x9b8a3a1565eb9456a8df58365b3980c94eeebbc2,18.140017
0x3df10334531a3c86590245e12be0104dd3459159,18.140017
0x97d783e5581507429d9a83e3445b31a18df24cb3,18.070751
0x8aa40f0bf095a7974396b55ca8056d2892efda61,18.000000
0x30da0efc99a37ead4b0812f8cdd468668507d281,18.000000
0xab069f6e7fbbacce42b1c199b9a27b5e0a791b26,18.000000
0x93183216fd32af3d7fc0225f2f8f2c5bad0bf02a,18.000000
0x5155b76d2f31e0cf1e3f22ad26d2538fb30a418c,18.000000
0xb43bc8e4c7c5bc7daa439b9f659128a9fc486e5b,18.000000
0x83d079aa3c3f964796cc7019a202317a1bb81436,18.000000
0x67770b782cfab1da42a0079c35ee47e49d89c584,18.000000
0x40822c6760801cf81de5318166574e4f6a963467,18.000000
0x0ddc587c793bc6e2b801d3343faf2ec45d136432,18.000000
0xa39ee518cf24e846e31fadcc9d50844bebc09ad5,18.000000
