id,tx_hash,block_number,maker_symbol_id,taker_symbol_id,taker_address,taker_amount,maker_address,maker_amount,created_at
2143530,0x248e2f7b7ddbb32a30f210f8dce60bf0f7283b2a47effafc3a02cea73f64b8e4,91330,2,173,0x8c5f69d872879e9193dd988b37f12673e96e78c2,272579150,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,1007720022200000000,2022-06-24 15:07:00.902
2143544,0x407748366fc60e429b580814a661ad357b95ad5706f3f7e353502fb722dab26a,91330,2,173,0xd31a84c20bc430ad75e6a1903e7ddbee52211072,120506100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,40003999990000000000,2022-06-24 15:06:19.703
2143548,0xbf051cc2bf78afda8566fb005329be85ad48c4210fe3745501a46e7fb60be75f,91330,2,173,0xe56d176eb1f4d67f39ca090b2e77c2b8a3d63bae,226546100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,75103855140000000000,2022-06-24 15:06:16.904
2143549,0x4958f79e5cc601bd8d23f420b63eb99e33276b2303ff24c9768f0bbb071de3c1,91330,2,173,0xe33f1860eb6b335f0f961c95952e29941d09b5f7,333326100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,110582485710000000000,2022-06-24 15:06:15.304
2143550,0x0e9325857e4663a2e6763a798ec8f687f6d519988fc7365020ebf38724431138,91330,2,173,0x0d2e0083dde4d115f842c6cfc59ed17cca6bb7c9,9506100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,3000300000000000000,2022-06-24 15:06:13.304
2143552,0x7d15a3818bacc7fec8210f8abcd71168b9e21f0893a45f73026832355196dbac,91330,2,173,0xf8815c544b94f4a62ea06d7d27801e09ceb4a4e5,3506100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,1000099999900000000,2022-06-24 15:06:11.304
2143553,0x506269c8a66f44062024c8f0c4014ff48831094d216ec2b63c0660422106e9cb,91330,2,173,0x785955991b209d9aec04459f0f6a6ffe22aef5b3,324676100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,108067472330000000000,2022-06-24 15:06:09.305
2143555,0x3a31b7dfda851739ab175a808ea41396139827a1c5f66c4e3ffe27c5e5d20375,91330,2,173,0x1996407c670f1d616322dce3a8bbbe126b809e7b,95898100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,30774690064000000000,2022-06-24 15:06:04.903
2143556,0xe5c0e91a18a06e92f1e51e2756fb662e1dcc0bae76477e3acfdc5b9c632e5ad5,91330,2,173,0x289ed42addf4705beadf375acaaac9bed340fa9d,9506100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,3000300000000000000,2022-06-24 15:06:01.703
2143558,0x3ae47e058778cc0d8f7d04b25a5732f0c18673d171a0f7079036fc1e476c82c9,91330,2,173,0x30c059b7015e33be3caaab4a7ca9f69ea9fecf88,930506100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,300029999990000000000,2022-06-24 15:05:59.303
2143559,0x98daedb01b2adc1d07b8889c04fe31209a4bde5a3ddffdf11a4ce42dbe6d9c3c,91330,2,173,0xe489edaadb9dae417a300f39cdf63a475391e857,606116100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,173048731710000000000,2022-06-24 15:05:58.102
2143560,0x5b6b0d844a781dc3f76efe29dd02d808623022e6392c29cedf4e9a5d3ab2ca81,91330,2,173,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,300506100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,100010000000000000000,2022-06-24 15:05:55.704
2143563,0x5a2e2e3ae6b0763ffaf34fcae1a372eb605b0cd84d56022b45a4c4fe8359db76,91330,2,173,0x8076e5e5802570fbc57eab4f7a26a78aa971e1d4,76039100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,25180184433000000000,2022-06-24 15:05:52.503
2143564,0xc1b7a0f8840dba0e22cc9ff79801ac09d8408783be19bbf856a483acafb3502f,91330,2,173,0x307f1246d7816c57b954b678e425a81f761b2edc,3506100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,1000099999900000000,2022-06-24 15:05:50.103
2143566,0x92425dd41a0897a3b53b74ea1fbfa567411e984b12a92089bff9bd2675082716,91330,2,173,0x04c872122ec2553b2d8adcc6c7eac4bec7717ccf,64733100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,18352406485000000000,2022-06-24 15:05:46.911
2143568,0xa3fa7e0b94ca657d41bfb7c6ba4dd5b6b534a907e52beb57de74fdc13f21d45e,91330,2,173,0x78b30d41e8040d1c07b45ef026f903fb3dcc486b,9990000,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,2709956682800000000,2022-06-24 15:05:44.104
2143570,0xd84db2b7c0787201e8c421b3bb57b0e8a4826eb1ff191f441c7c5252ae13c239,91330,2,173,0xb4fc8a212c9dfd954bdd9a8ffde52ffad5b7f92f,300506100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,100010000000000000000,2022-06-24 15:05:40.903
2143571,0x1385018525ef5efe39921eacf57fc72afaa7383f04b48f470035a897aba7cf2b,91330,2,173,0x3c3595b9923a1d1405fb76d17277f64244ec570d,100282100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,32932665874000000000,2022-06-24 15:05:36.902
2143572,0x3a2634a587db5fdaca3b39a35575c73fbea3ccf01489a9ce27a8f88ed35b3cf3,91330,2,173,0x94bbc082f62dd2371cf69b95adb8dc7031702ef8,3609800,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,1034670123300000000,2022-06-24 15:05:30.104
2143574,0xd2917586baf1dfe80ae6c9df9570bb0015487f291cdb7b2c575304168be86fb3,91330,2,173,0x0266a885362e97d1858ce49c63ec2bbce2f6d0c4,330506100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,100010000000000000000,2022-06-24 15:05:27.703
2143576,0x87cd0e5d1ef0d8677d13c08d10a7000a04eced872dd9d6bedf9c3f5aece0de70,91330,2,173,0xd7551486fcafa2b3b1f8b85895ae5dbfa9ccf606,3606100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,1000099999900000000,2022-06-24 15:05:24.555
2143578,0x1bd690d8dcde2055c33231f65d535148fffb02f5ff80eea11afd97a37e7b5d60,91330,2,173,0x81fefaaad02d285a07e834fe5328b4f0bd7c92fe,902806100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,300796743330000000000,2022-06-24 15:05:22.904
2143580,0x18464849e6559690943056e153080960bb50493fea4d33df6814c7bb0a5e54d8,91330,2,173,0x2f354ada47174376a144b74059551f6adc6b1427,30506100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,10000999999000000000,2022-06-24 15:05:18.622
2143581,0xae7eaa5c07c0945e3ebb5f0c5477f05e95864fc4c6dddf98e5ccbe1828d6a805,91330,2,173,0xdd00aaebaa7b3f5f7b24c6715ff3fe8d8913958d,100506100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,33006600660000000000,2022-06-24 15:05:15.707
2143582,0x55a0e2922b263a4c82b1c7dab8757493aca844169d06a2dfd622912beb89dd42,91330,2,173,0xcde32df06034a46c2744ec94a93fe5b12ec4a43a,25864100,0x5c465bdc2e86966e9edb5aea1cf090fbd7242da3,8453511933000000000,2022-06-24 15:05:12.504
2143592,0x9bd5b4490dc92368d2b1d2808682f1d5064f94119be929edc440bd1b03325aad,91331,2,173,0xf90f56afa1dae825db57fc305b2f8f1ccf337531,93882200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,18707940839000000000,2022-06-24 15:09:43.302
2143594,0x0a24f6b8b83bc7e2c9f98e559c75cd877eba9534677a85669f6590e6e5792fd7,91331,2,173,0x8e15f7d8fa64a1e857ca74fedb8b0a3bca6600f1,40361200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,1000199999900000000,2022-06-24 15:09:41.303
2143601,0xbe57ca4689e38a396ccfcab3ea4d7f7facc65e9a0692ff6e140ff03d5214dc24,91331,2,173,0xf1e492cbaf6bc6d8b0fb098707339c6ab7e2f400,150550200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,30006000000000000000,2022-06-24 15:09:27.304
2143608,0xebb05d64077a27384e1b0ab9fdfb146f151456ad793d29263dddc96ff1c8d083,91331,2,173,0x9092202cfcbc50aced9191ccf209e2b67d34764f,40550200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,1000199999900000000,2022-06-24 15:09:20.504
2143617,0x173a2305e49763109360bb71388cbbda5fb381409bcb63177cf3639b44d37bde,91331,2,173,0x0b5cc691fbf7923da8a30db4a8bb8c9f9ce9f7d5,50054200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,1237847520000000000,2022-06-24 15:08:50.904
2143645,0x3c32dd5f8a51f6a6fe5a0126965ca2ca3c164d14695ff3d3db8ce2e445808471,91331,2,173,0xacec31527cefc27e088a7202dd98ce2bb18c862b,46151150,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,1140278010000000000,2022-06-24 15:07:23.704
2143647,0x60f865f6deda947863a8b7210bd1bc761df037a77169207f53df16b9837d5741,91331,2,173,0xc37d735a0c740fb203ed1b7f777eeed6fa2ba0bf,50489150,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,1248749699900000000,2022-06-24 15:07:16.903
2143651,0x9595ebb449c8921f7c3e511f688ac1df7ac9146c1d7bdb03d9e363ff9da98590,91331,2,173,0x2105788ab468014c351f4fabdb6cfc0882dc6f5f,135679150,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,3378925649900000000,2022-06-24 15:07:10.903
2143655,0x585e43149eaf3a80604734f2ba720d90ef425b15b50f54f2daba3601997ee131,91332,2,173,0x0cb5d3dc004b0c9e14d13ed9cc94c2fd219223cb,6487700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,2000199999900000000,2022-06-24 15:12:09.705
2143657,0x761d04a1dbcd4f07aa4d3be582fa7fae723024bda68f4213d19f8c7ce86db1e8,91332,2,173,0xe86b341f0b935ddfc65a747a903d522c07cbf381,201807700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,67180050660000000000,2022-06-24 15:12:08.103
2143659,0x565a56ce05ee4402057b7988269c00db29d142618b90c3777c8ca304fababe60,91332,2,173,0x8304e08b2812d9ace616642e4cfdda9af1866f53,30287700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,10000999999000000000,2022-06-24 15:12:04.902
2143663,0x98f140448870d2275420403525410a44335794904cf555717f7dd1ef38c432ca,91332,2,173,0x94bbc082f62dd2371cf69b95adb8dc7031702ef8,25233700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,5670112409000000000,2022-06-24 15:12:01.302
2143664,0x26d4db6a18b8f1e8b24bd56ed58f61b12c6c232cfc86ea08c2abcf4efd424d0c,91332,2,173,0xa30da0c29205ee5c88832dffd200d837e33f2701,308201200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,102623594660000000000,2022-06-24 15:11:58.504
2143665,0x61e91dc4183bad92e643a710523c0b3296fae8f874225a13867e871cc37f4f28,91332,2,173,0xf03811ff3a6c26982e2e8c79da1e14316f7effcd,50979200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,16874353933000000000,2022-06-24 15:11:56.504
2143666,0xe94f66dd8bc206c802a4405158d368bdf21c9ab97cb9059f6b1b5fef283b7879,91332,2,173,0x9b8649e5831207abe77703182351a472f56bdf9a,2848161200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,887253825500000000000,2022-06-24 15:11:53.303
2143668,0x359464215256de109cad5f28923321f905a1f18ac3aa9622d0acf4aa88ba7c32,91332,2,173,0xfab1420c84ff5e058b8ad12604d24247e268f362,4198800,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,1096566788500000000,2022-06-24 15:11:48.904
2143670,0xed2ad9db22dc72244816d85c846ca68378f539a7d7eeb4663618e2a3628f788a,91332,2,173,0x4be80a823e619ef57a61cc19b6bfb72974df0604,3361200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,1000099999900000000,2022-06-24 15:11:45.703
2143673,0x74f69f1328544f0bdb6df973595b6fe4c77fe5547a3326150991c50c219e5611,91332,2,173,0x4b30f55490179e4b690bd1409e861ac9ba602391,271261200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,90009000000000000000,2022-06-24 15:11:43.703
2143674,0x71117d7c1ac167daa43545c8c4b0f07b7b12d347eeebb9d81f70eb60ca99ee2e,91332,2,173,0x0dac567e3d052f787179414c3a07297318b99724,5361200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,1000099999900000000,2022-06-24 15:11:41.706
2143675,0x5f5aa3735304644a969a3195f30a8ed1b302883727627008ce2f958a3f388e4b,91332,2,173,0x3effa4965c8375cf7d5f1b08aab547af752f4bef,249280200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,82981297290000000000,2022-06-24 15:11:40.503
2143677,0x2bf7e2311bce6e5bf870c90ac659f5761d99a3a98eee5bd8d98e871ce2092526,91332,2,173,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,155361200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,50005000000000000000,2022-06-24 15:11:38.102
2143679,0x87b828e7dc14d8101823b527d01f790fee61519dae73786e062f5e07e8974b97,91332,2,173,0x3e29bf21009f46a2395e8dfa14a5e5977d992384,14966200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,3477728690000000000,2022-06-24 15:11:35.717
2143680,0x8193f474f82c00ed7e7d6235880c8fed6445624122957755f5c5442960a9029e,91332,2,173,0xa8147c51f4800d1ac62393c878abea39f653a0be,12473200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,4037737066000000000,2022-06-24 15:11:33.704
2143681,0x6574a84e0debf5282dcab8208254ba32ac2dba4d9348809932c718f2fb6e2d26,91332,2,173,0xd0be4438f263e1c5f3be418a5abe2dc37fe0fe37,9606100,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,2982524029000000000,2022-06-24 15:11:31.703
2143683,0xffacd9feb39cc46cb89d2a66511b35b8185716447e0d344301951b263aacbbde,91332,2,173,0xadc83821108c2382a4cf96b55b8c75134f061d9e,32175200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,4894950984000000000,2022-06-24 15:11:29.304
2143684,0x9d3358e234cb9180a53a8e7384a0b7353842a9d080d5bb7068a0573237321ae8,91332,2,173,0xa9a9e2fec103f66100d60a0980f865b27e9e2775,11071200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,3558495348000000000,2022-06-24 15:11:26.903
2143685,0xafeb2e30868451cd3f935f195b1456c16cbdcf878b247fbb5eab808b4ddd9505,91332,2,173,0x99351f6a68cd4d350127d1cb05f168e70ea16fde,205531200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,68396838990000000000,2022-06-24 15:11:25.302
2143686,0xc2114f79a8f7030e5b13ae8ef50d0566ebf12eee75d925283b130f1643c6786e,91332,2,173,0x37bd6933ea933e11e1da80b7c923f9a157150599,10771200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,3413456065500000000,2022-06-24 15:11:22.903
2143687,0xab6b97ad2572e490b246c674b58c96b937def4a89ed8477c9856fa4dc33600ed,91332,2,173,0x982be591636319676243cc7b88d912bd7e14bc76,5461200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,1000099999900000000,2022-06-24 15:11:20.902
2143688,0x352fc546c178f49b450132a30fa32f1a28b641de7f6922b2e0fb4a086079d910,91332,2,173,0x618208c77c81898331ec6880ef5f1ffa758d3915,9391200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,3000300000000000000,2022-06-24 15:11:19.303
2143690,0xa54906c935e8b0841ad0ece6c22d5fc4df43d1e82c839a30a23a9f02315738c7,91332,2,173,0x09dda91e2e472b4b3557bd5a8d0e79c8f285fc59,544851200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,181514816330000000000,2022-06-24 15:11:17.303
2143691,0x3a5fa0a09ebb489f0ca66c4eba7ac10e9a3eb79044425180f99d4ee82a10f7a5,91332,2,173,0x0dac567e3d052f787179414c3a07297318b99724,5361200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,1000099999900000000,2022-06-24 15:11:15.305
2143703,0x2f4d09627d692d25e7b69ae48957d1df79decdf8a87f0439930d4570f9ee48de,91332,2,173,0xbb9ab426bb8c8bb37c7e6eed6a4cb8035f0223f8,10361200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,2000399999900000000,2022-06-24 15:10:41.703
2143705,0x12a8d7b6b37d581e61c7e8fc39fb090a9a6b4212a0925127651cc8164d0de2cd,91332,2,173,0xa681b8ade97554030760b8d0e7bce39731990ec4,12361200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,2000399999900000000,2022-06-24 15:10:28.103
2143706,0x6be7bfe19344e910dc0abec9a6f2c0137c5291916a84bcda1c95e7d4bb01fce1,91332,2,173,0x16562e41112bf3f574a82cf17ad04ef3afdcd1de,5361200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,1000199999900000000,2022-06-24 15:10:26.102
2143709,0x03ef3d2b9c4748b270a5b39591fc0973c90cc7967b2747e3cd7ae6a1d9defdc3,91332,2,173,0xbc960200a76aff47682f45d268557c5fa8c16e4b,5775200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,1083016559900000000,2022-06-24 15:10:17.302
2143710,0x467683bdcd2de061f790429d2bd32e3d3dd661fc795e6b3514c8e70714ff8ae3,91332,2,173,0x618208c77c81898331ec6880ef5f1ffa758d3915,5361200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,1000199999900000000,2022-06-24 15:10:16.504
2143714,0x207eed1875d269c22706d3166e8b1e7f822ae4f03caeda2e6317aeb5995f0157,91332,2,173,0x9a547bfab75183e498745d94b021f25b3dbde6a1,57993200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,10112899368000000000,2022-06-24 15:10:11.303
2143715,0x073db708e4dae46dc4b990c46d1ce43d32c008fe44723d00cdd936ccddd42cb3,91332,2,173,0x62e0dc6edcbe58657893b92ca793d1fb90e8bcf6,50361200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,10001999999000000000,2022-06-24 15:10:05.703
2143717,0x115a9dcc98cba8210d83f5f00bb3884f74be06b81621eb566ac0324d1ec8f3ff,91332,2,173,0xab32118a74fa658ff3c560a9914715920b6d6606,32195200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,6368073359000000000,2022-06-24 15:09:59.704
2143719,0x84ecfbf426a478d797329fa310e3fee424e7313d398a2d3853b736c092a90713,91332,2,173,0x16562e41112bf3f574a82cf17ad04ef3afdcd1de,5361200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,1000199999900000000,2022-06-24 15:09:51.754
2143720,0x8bf59844790c8a08effefcbd35e68fb715243e420465bb295c506f747f4ee566,91332,2,173,0xd0be4438f263e1c5f3be418a5abe2dc37fe0fe37,15661200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,2732689285700000000,2022-06-24 15:09:48.506
2143721,0x9c1be999cf2274b1bbdf72a70be01a7528b3e57ba746e4d853844130a342906c,91333,2,173,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,310287700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,100010000000000000000,2022-06-24 15:13:43.303
2143722,0x3db744452a91fe170cd32a2e97d28bdb5c339b8b5b9fd0bcd5bc32944dd54550,91333,2,173,0xea829df7449f068a559ac6978c75c4d3cde44766,292437700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,97393071660000000000,2022-06-24 15:13:41.305
2143724,0x9d99cd38c31514d5b1a872e00f4effaa817431bc203b7c619eb820072918ce3f,91333,2,173,0x32655933b8bf82d15a931b6887b4fd6faa69e6b8,4787700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,1500150000000000000,2022-06-24 15:13:39.303
2143725,0x24ea10c5820ee5e851110d1a5fc712f2ad1d17cd7643a6da2c146767a4c8a3ba,91333,2,173,0xebd02feca4374fce35bae1c81fb8fd305a4a106c,4787700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,1500150000000000000,2022-06-24 15:13:35.703
2143727,0x507ada9b99db5d119e7a0e0c9c0b3de4d83e79539d8bb0961e17772f3a16a578,91333,2,173,0xddf820efed77efdb2b13a379390b6225cac2d168,12477700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,4063739666000000000,2022-06-24 15:13:32.903
2143728,0x3cace731ab9b5fcd717490f3741027ac25101bf46e715af1b1f4a950c5c0ed86,91333,2,173,0x33eae996025bd779231cad830b20873cfe66bd65,889147700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,296306418450000000000,2022-06-24 15:13:30.902
2143729,0x45e454f97a0c702fe58ed79591c039d8787a172fd056d5bce952561d47731425,91333,2,173,0x61c772cfdb120b1694f115978ec36b688b813a2a,20862700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,6235471969000000000,2022-06-24 15:13:28.902
2143732,0x5f731d1485b3aa7b5df8c0637a57eb3b88416d1fe50fba94d7fbc689b1e15bba,91333,2,173,0x0aa911d5c666ba32641c88f902db24c2072c61c4,239877700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,79871319660000000000,2022-06-24 15:13:26.102
2143733,0x3a3e517c315476acc19dd99426c0e2613437b3a0ea106949c347aa5278b30021,91333,2,173,0xf1e492cbaf6bc6d8b0fb098707339c6ab7e2f400,846647700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,238435108730000000000,2022-06-24 15:13:24.103
2143734,0x3aeebf2293dd780a4b3d1d85577d23be488f2d8bfb6620c3cf2a9945556b55a5,91333,2,173,0xd6563d6801a395bbf35150ae6b9809ff25512316,1116387700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,372058134700000000000,2022-06-24 15:13:21.703
2143735,0x5e01fee972655b3550da3454880cead93bac44398aba9cf58b80f0a2210344c4,91333,2,173,0xa137b27df3fefbae96c29e90d276713f4e19f96f,40663700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,10095009399000000000,2022-06-24 15:13:18.905
2143738,0xec6408790e801c850e7fba279a7e5cab3322ded04435e03631c9b4821588257b,91333,2,173,0xd31e85001c33cbad8b5945fdc439c9239efcce37,88835700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,22139213699000000000,2022-06-24 15:13:17.303
2143740,0xf640d1236e851be14eb75c629896c6cab6a60fbb7b4468dde292d665bf1ebda4,91333,2,173,0x27a2c7121e287478375ec8c64fdfa31e97038c03,341077700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,113608026330000000000,2022-06-24 15:13:14.904
2143742,0x5cdb420635984e95ce11185f9332f31a2e266bb478f38de2369f39e956ca9f64,91333,2,173,0x409fb60a5128e81f16886db281a38a4d2e198d71,178217700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,59315930990000000000,2022-06-24 15:13:12.903
2143743,0xd4c33afcc62e2585fffb693070c4c0ea478ee738c90a434e72549316608acc2d,91333,2,173,0xed44e0aabeab649e200b2cf5df99f8e2b4993fac,150287700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,50005000000000000000,2022-06-24 15:13:10.903
2143744,0x382cc5b0350adc2ee3794daa4395fae64adec58d9eb75aa7f2ec19ef6cc5cdde,91333,2,173,0x1e3958c7df6768e3539aa47d7378505ca20c2295,661617700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,213353591290000000000,2022-06-24 15:13:09.303
2143745,0xe4e80c32c7d12d418108c5e93dd9fc31ec2e302e39be0c17b93251fb56425994,91333,2,173,0xf1e492cbaf6bc6d8b0fb098707339c6ab7e2f400,882097700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,221027113030000000000,2022-06-24 15:13:07.303
2143746,0xfa9f54ae4cbc84f46b65dd6422cba56ab60e1393ee7c55e5b6694bdfb567648c,91333,2,173,0xae789c04c33383ea8f3c87325f69643b6616cb88,64769700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,14330766266000000000,2022-06-24 15:13:05.703
2143748,0x08bfd17de7432f3389f5e45c7d572a958ea39e2697288d571890741080e71ae5,91333,2,173,0xfa3f7a379826592e034105f3e7fe2bbb8f18c1a1,2006487700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,668800206600000000000,2022-06-24 15:13:02.104
2143750,0x91e249f0ce039d5eb0891088708b7dc5fb75f209685c63e38799617e5b5768e9,91333,2,173,0x99fa42aa5cda57b1b9fa0b91632823a25b77cc43,12287700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,3000300000000000000,2022-06-24 15:13:00.104
2143752,0xf879140f9721d523bd4d7b0c1fddfd6ee63234204ecbea5fd9f24f1fb9b46fbc,91333,2,173,0x0061e7958aa1f6bbda7ffdb4d079fa2d413263dd,121427700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,39722004590000000000,2022-06-24 15:12:57.703
2143753,0x088b904c44dfe915a72129a2a29e5430e3debc9c1ad044718e8e17989c3a6dc3,91333,2,173,0x009775a69512bd716de5a3c354db0852225ef09f,101627700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,31475196894000000000,2022-06-24 15:12:54.953
2143754,0xcb75aa301f3745b99a41179bd001cce392c1b5039d5746a6b5e6149cef74dbe3,91333,2,173,0x047034b82573d3ed0cd16d01dfb70881b3af4d92,124287700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,40003999990000000000,2022-06-24 15:12:52.948
2143755,0x1f32c0a08b708a5d490818995358894d76620554ff2551ec7e4061d09b9489ff,91333,2,173,0xf636e2f514e54b67af9d82b038443e43255543ac,128457700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,42699139570000000000,2022-06-24 15:12:49.705
2143756,0x200088d5f4bfdc21dd0540ad1450c6ed366d39081d48049f88d3a8cf37aeafbf,91333,2,173,0xcdc6973061df92cca54256489cf8f3ec2a362621,155047700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,44221564570000000000,2022-06-24 15:12:48.103
2143757,0xef27b4e694fc37f474bc9197ef9e6834e6117b2c2dc20d6d4ee4f080406b7cc9,91333,2,173,0xb5451e185d871d029142d0990573e9374a694ca3,80022200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,19917241525000000000,2022-06-24 15:12:44.902
2143759,0x0fd8262ca8c51526118199ae0e273d62a84363e113cc024ed362f06a34e68a46,91333,2,173,0xb0f09da85c1f793821d61f64046f77e463d466fb,60887700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,20001999999000000000,2022-06-24 15:12:41.705
2143760,0x3a1164f719c5fb91c616924c140c7fc65e0984c6a8d676b8fe4f8eb1a464342e,91333,2,173,0x77fdd85968f62f2e97178957c72ff42766f4c169,47004700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,13349049057000000000,2022-06-24 15:12:39.703
2143762,0xc74066f15fbf670ba8f961d9b4ef11a4e70bfb6d9f7f22c1fa51d786179a9364,91333,2,173,0x982be591636319676243cc7b88d912bd7e14bc76,310287700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,100010000000000000000,2022-06-24 15:12:37.304
2143763,0xdec84391ac263ddb2b89421738464db4323c821e46e819b69c948da40e0b8d41,91333,2,173,0xb823decba39f5eb71116b3f8831a06f302e3ed16,248947700,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,82894955330000000000,2022-06-24 15:12:35.304
2143765,0x90693e19fd21ad20394c9d6230f7ae473db9c28c79ffc1ac69c0080879eac6c8,91333,2,173,0x64e25193092c0ead1d83c6f85c558a282a24460c,5361200,0x0e7ba159aa231f8bb976b6daa460b80fec9262b8,1000199999900000000,2022-06-24 15:12:34.503
